id,roberta_neg,roberta_neu,roberta_pos,author,content,country,date_time,language,number_of_likes,number_of_shares
7.56759e+17,0.036025096,0.8372634,0.12671155,katyperry,@rihftperry soon,,23/07/2016 07:54,en,2738,775
7.56758e+17,0.07806678,0.8138062,0.1081271,katyperry,@rebeccakate12 still #rose,,23/07/2016 07:50,en,2464,665
7.56758e+17,0.07806678,0.8138062,0.1081271,katyperry,@iitsjackie waiting.,,23/07/2016 07:48,en,2399,640
7.56758e+17,0.07806678,0.8138062,0.1081271,katyperry,@yourperrydise for receipts of course. 💅🏼,,23/07/2016 07:47,en,2387,642
7.56758e+17,0.07806678,0.8138062,0.1081271,katyperry,@yourperrydise *saves photo*,,23/07/2016 07:47,en,2485,646
7.56758e+17,0.07806678,0.8138062,0.1081271,KimKardashian,Gonna live stream! Log onto my app! #VegasNights,,23/07/2016 07:49,en,3860,493
7.56756e+17,0.32005748,0.6195624,0.060380127,katyperry,@jesuskylie don't be a desp,,23/07/2016 07:39,en,2317,631
7.56755e+17,0.05459971,0.8152859,0.1301144,katyperry,@dizzycoco always❤️,,23/07/2016 07:38,en,2188,624
7.56755e+17,0.05459971,0.8152859,0.1301144,katyperry,@HolyErotica coming next week BUB,,23/07/2016 07:38,en,2266,621
7.56755e+17,0.05459971,0.8152859,0.1301144,katyperry,@KpCatt she's sleeping,,23/07/2016 07:37,en,2301,658
7.56755e+17,0.05459971,0.8152859,0.1301144,katyperry,@GraceOfKaty Gold,,23/07/2016 07:35,en,2307,659
7.56754e+17,0.12255935,0.7934902,0.083950564,katyperry,@redsvelvets consideration/same ol',,23/07/2016 07:32,en,4113,2170
7.56753e+17,0.06919279,0.8625676,0.06823955,katyperry,@tariqterry bb I travel,,23/07/2016 07:27,en,2163,604
7.56751e+17,0.075663075,0.77514756,0.14918941,katyperry,@taylxre tight,,23/07/2016 07:22,en,2111,571
7.5675e+17,0.6099731,0.32117757,0.068849355,katyperry,@diddleurskittle @Katysanalien omg! U r first! I'm flustered.,,23/07/2016 07:17,en,2157,602
7.56749e+17,0.47517067,0.43789336,0.08693597,katyperry,@katycatwendy childhood is all about experiments bb especially pre Internet,,23/07/2016 07:14,en,2194,650
7.56749e+17,0.47517067,0.43789336,0.08693597,katyperry,@Perry_Slays is this you because you're adorbs and yes I am sleeping...soon,,23/07/2016 07:13,en,2065,588
7.56749e+17,0.47517067,0.43789336,0.08693597,ArianaGrande,Just posted a photo https://t.co/i8RLvS8S9Z,,23/07/2016 07:12,en,25580,8265
7.56748e+17,0.08591646,0.8251076,0.0889759,katyperry,@pacifyher soap,,23/07/2016 07:09,en,2974,1306
7.56747e+17,0.01806292,0.77072173,0.21121526,katyperry,@gagasspace bb do you,,23/07/2016 07:06,en,2003,571
7.56747e+17,0.01806292,0.77072173,0.21121526,katyperry,@tayIorhq @givenchydress pay up bb,,23/07/2016 07:04,en,2098,625
7.56747e+17,0.01806292,0.77072173,0.21121526,katyperry,@ShannonFlynn2 @ChrisAntonacci1 does he have mono or,,23/07/2016 07:04,en,1996,569
7.56747e+17,0.01806292,0.77072173,0.21121526,katyperry,@AugustRyder we'll wait till tomorrow. 👀,,23/07/2016 07:03,en,1971,561
7.56746e+17,0.4418841,0.50836843,0.04974744,katyperry,@givenchydress sorry,,23/07/2016 07:01,en,3185,1354
7.56745e+17,0.0019240049,0.09454777,0.9035282,katyperry,@AugustRyder omg color ❗️we want rainbows ❗️,,23/07/2016 06:55,en,2063,612
7.56744e+17,0.12938565,0.7932123,0.07740206,katyperry,@Fingers4Katy calm down,,23/07/2016 06:52,en,2007,606
7.56743e+17,0.108200096,0.6970597,0.19474018,katyperry,@AugustRyder this is not enough of a differentiation. #purple,,23/07/2016 06:50,en,1981,568
7.56743e+17,0.108200096,0.6970597,0.19474018,katyperry,@itzmero so many flags bb,,23/07/2016 06:47,en,2066,738
7.56742e+17,0.7694685,0.21528889,0.015242619,katyperry,@Eduardo_KatyCat miss you,,23/07/2016 06:44,en,2068,623
7.56742e+17,0.7694685,0.21528889,0.015242619,katyperry,@xamyrosex late,,23/07/2016 06:44,en,1859,546
7.56742e+17,0.7694685,0.21528889,0.015242619,katyperry,@perrysmoschino did you photo shop my eyes on to your eyes sickos,,23/07/2016 06:43,en,2069,667
7.56741e+17,0.001967633,0.016536098,0.9814963,katyperry,@waIkingonair also duh!,,23/07/2016 06:42,en,1816,545
7.56741e+17,0.001967633,0.016536098,0.9814963,katyperry,@waIkingonair omg he's so cute,,23/07/2016 06:41,en,1892,570
7.5674e+17,0.12142719,0.83371204,0.044860717,katyperry,@AugustRyder dye ur hairs first.,,23/07/2016 06:35,en,1918,569
7.56739e+17,0.16399834,0.7616826,0.07431908,katyperry,@katrieber @Chillinlaidback that nose hole tho,,23/07/2016 06:31,en,1882,582
7.56738e+17,0.10068824,0.72925895,0.17005277,katyperry,@katyskettle ok I'll leave 👋🏼,,23/07/2016 06:31,en,1933,612
7.56738e+17,0.10068824,0.72925895,0.17005277,katyperry,@AugustRyder lez go now.,,23/07/2016 06:30,en,1837,550
7.56738e+17,0.10068824,0.72925895,0.17005277,katyperry,@katyswildfire because otherwise I am working on the record for you bb. FOCUS.,,23/07/2016 06:29,en,2436,1028
7.56737e+17,0.34314007,0.62233293,0.03452695,katyperry,@katycatwendy @Chillinlaidback fetus trolls,,23/07/2016 06:26,en,1830,585
7.56736e+17,0.7794122,0.21119283,0.009394958,katyperry,"@Chillinlaidback don't do that to me, you know these words are triggers.",,23/07/2016 06:20,en,2010,662
7.56735e+17,0.004282073,0.20276707,0.79295087,katyperry,@tariqterry I'm blessing your timeline,,23/07/2016 06:19,en,1983,715
7.56735e+17,0.004282073,0.20276707,0.79295087,katyperry,@katyfroot cool edit bb,,23/07/2016 06:17,en,1940,636
7.56733e+17,0.09798664,0.81980747,0.08220583,katyperry,"@winesandlines @Sam_inColour that was a ""hi"" not a ""bye""",,23/07/2016 06:09,en,2168,808
7.56732e+17,0.31716937,0.62344927,0.05938137,katyperry,@wakingonair @drwssinup u guys are the examples ❗️,,23/07/2016 06:07,en,1884,663
7.56732e+17,0.31716937,0.62344927,0.05938137,katyperry,plastic bag bb https://t.co/GVIfkoZW3J,,23/07/2016 06:04,en,10695,3210
7.56732e+17,0.31716937,0.62344927,0.05938137,katyperry,"@dclyde18 ur right, I'm flawed",,23/07/2016 06:03,en,1777,577
7.56731e+17,0.0047432925,0.22318372,0.77207303,katyperry,@Brookeenloe1 pretty bb,,23/07/2016 06:02,en,1794,571
7.56581e+17,0.0099055255,0.67053616,0.31955832,katyperry,SOON #RISE https://t.co/vpsuCRem5R,,22/07/2016 20:05,en,23205,10812
7.5652e+17,0.0025642882,0.23673633,0.7606994,katyperry,"Soon, I will #RISE: https://t.co/HzDrlUgPBc",,22/07/2016 16:03,en,14572,7185
7.56253e+17,0.05438733,0.48812377,0.45748886,katyperry,@matthewroper don't be sorry for your good taste bb 💅🏼,,21/07/2016 22:22,en,3973,1770
7.56187e+17,0.0018167752,0.1800455,0.8181377,katyperry,🙋🏻#1 fan over here will be in Philly nxt week using my voice 2 support @HillaryClinton! Txt KATY PERRY to 47246 to tune in when I'm on stage,,21/07/2016 18:01,en,14693,3893
7.55502e+17,0.001074395,0.032452974,0.96647257,katyperry,"As if it couldn't get any wilder, the universe sends a full moon tonight✨ #RNCinCLE",,19/07/2016 20:39,en,18339,5468
7.5523e+17,0.0012222703,0.040422108,0.95835555,katyperry,@emmabruhhh @GingerWesson hey thanks ❤️,,19/07/2016 02:37,en,2948,975
7.54912e+17,0.018756593,0.4971318,0.48411167,katyperry,#RISE above it all: https://t.co/ToeZNtE4rE,,18/07/2016 05:32,en,27822,11774
7.54429e+17,0.0066367476,0.06981659,0.92354673,katyperry,@nicholas_sewell ur perfect,,16/07/2016 21:34,en,4362,1245
7.54424e+17,0.009959648,0.3416899,0.6483504,katyperry,Because we all have to rise together. https://t.co/uFZEWu9A2f,,16/07/2016 21:13,en,14648,4902
7.54423e+17,0.040824853,0.7297293,0.2294459,katyperry,@bay_trib11 do it bb,,16/07/2016 21:09,en,3427,1028
7.54414e+17,0.0058580744,0.118738376,0.8754036,katyperry,This is powerful because this is who the election really effects... https://t.co/JKmssPkNq1,,16/07/2016 20:36,en,12622,3806
7.54152e+17,0.024391444,0.487745,0.4878635,katyperry,Because we all need a hug: https://t.co/spbHG40SSJ,,16/07/2016 03:13,en,14447,4101
7.54097e+17,0.0039013347,0.048488624,0.94761,katyperry,"Thank you for support after all these years...The 🌎 is in pain, we must unite &amp; rise above w/❤️ we r all connected.  https://t.co/ckI3cU42uz",,15/07/2016 23:34,en,18571,7429
7.54036e+17,0.03226952,0.4317027,0.5360278,katyperry,@KatysRedSkittle baby u so fast,,15/07/2016 19:31,en,4199,1320
7.54035e+17,0.08286733,0.5064943,0.41063833,katyperry,"@etnaD_olegnaD I've been following you for years. Unforgettable expressions. Q tho, whut is ""RAMEN""",,15/07/2016 19:30,en,4078,1357
7.54033e+17,0.0017179517,0.07425364,0.9240284,katyperry,It'll give you a kick! 🙌🏼 https://t.co/sAH2yW2s8R,,15/07/2016 19:22,en,11175,2966
7.54033e+17,0.0017179517,0.07425364,0.9240284,Twitter,"Nice moves, @TeamUSA!
#RoadToRio #FridayFeeling
https://t.co/Nlk7BOU0Y5",,15/07/2016 19:22,en,789,176
7.54031e+17,0.022535542,0.20697707,0.77048737,katyperry,@perfectlyperry I need that guys @ I have been living for him since fetus,,15/07/2016 19:11,en,3953,1370
7.53968e+17,0.005747304,0.56875527,0.42549747,katyperry,#RISE and shine: https://t.co/ToeZNtE4rE,,15/07/2016 15:00,en,18188,8005
7.53943e+17,0.023993919,0.79741865,0.17858744,katyperry,I am honored that NBC Olympics has chosen to use it as an anthem before and during the Rio Games. https://t.co/e6A38L6VqJ,,15/07/2016 13:24,en,19151,8383
7.53943e+17,0.023993919,0.79741865,0.17858744,katyperry,"ICYMI on @TodayShow, here’s why I wrote #RISE https://t.co/cpjf25PRGb",,15/07/2016 13:23,en,28029,12593
7.53862e+17,0.11018677,0.8175437,0.07226957,katyperry,@BustaBusta NAIL,,15/07/2016 08:02,en,4295,1354
7.53833e+17,0.0646775,0.8058178,0.12950477,katyperry,@venuzszfly I'm just a messenger bb.,,15/07/2016 06:05,en,4684,1647
7.5383e+17,0.112806395,0.73670274,0.15049082,katyperry,yummy to ur tummy tho https://t.co/XVUuUWVUYM,,15/07/2016 05:52,en,11817,4175
7.53829e+17,0.11479042,0.7917195,0.09349001,katyperry,@katherynsus u kno,,15/07/2016 05:51,en,3476,1201
7.53828e+17,0.00092477544,0.015692724,0.9833825,katyperry,@perryx84 omg this is one of my fav moments on teevee. Let's be friends?,,15/07/2016 05:45,en,4011,1445
7.53826e+17,0.004755436,0.31949937,0.67574525,katyperry,@ChrisAntonacci1 Please #RISE now Chris❗️,,15/07/2016 05:38,en,4555,1746
7.53825e+17,0.03300504,0.852138,0.114856936,katyperry,"Ish, It's in the definition babe https://t.co/4foqulMj3v",,15/07/2016 05:33,en,8381,2526
7.53823e+17,0.29604048,0.62844783,0.07551176,katyperry,@sacredperry No baby. It's an Amuse-bouche.,,15/07/2016 05:27,en,4549,1946
7.5382e+17,0.017676687,0.12509407,0.85722923,katyperry,No better time than now.  https://t.co/Vz4l9tKji8,,15/07/2016 05:14,en,10989,4157
7.53819e+17,0.15260406,0.79865915,0.048736747,katyperry,@thedollsftkaty Peter Pan syndrome,,15/07/2016 05:11,en,4068,1634
